                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        0                        3  0.5504657142699490E+001  0.0000000000000000E+000
  0.9714428529455685E+000  0.5751828881667673E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9715723476444299E+000  0.5768552314484504E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9717695509439115E+000  0.5794096451196365E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9719704536323674E+000  0.5820214861792306E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9721752284561935E+000  0.5846935696292689E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9723840608642478E+000  0.5874289918364715E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9725613318146274E+000  0.5897593178181932E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9727416824733813E+000  0.5921380033728316E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9728514264900259E+000  0.5935893257802895E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9729623564866208E+000  0.5950592857974043E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9731121615246077E+000  0.5970490705749210E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9732642080668409E+000  0.5990741227770598E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9734185780371279E+000  0.6011358022309871E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9735753581051791E+000  0.6032355730732427E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9737346400819420E+000  0.6053750140636673E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9738965213590974E+000  0.6075558205702548E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9740611054009781E+000  0.6097797858459942E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9741863837297888E+000  0.6114772463478872E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9743132932535996E+000  0.6132009015607557E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9744418854854983E+000  0.6149516207145185E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9745722145407760E+000  0.6167303013230973E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9747043373162475E+000  0.6185378599249863E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9748383136841384E+000  0.6203752613014414E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9749742067108506E+000  0.6222435126834006E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9751120828969951E+000  0.6241437217744187E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9752520124405040E+000  0.6260771341856280E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9753940695246764E+000  0.6280450922851932E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9755625960861007E+000  0.6303866398280687E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9757342580041406E+000  0.6327795885488832E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9758088229254843E+000  0.6338214829753786E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9758840014221500E+000  0.6348734461908626E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9759852145761270E+000  0.6362920483922534E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9760875697169704E+000  0.6377293616995719E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9762958274503962E+000  0.6406621717657885E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9764017993749206E+000  0.6421588785504249E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9765090452264333E+000  0.6436765935976370E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9767275030855606E+000  0.6467776876158168E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9768387978133294E+000  0.6483625492894506E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9770370313585818E+000  0.6511937955225349E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9772987317625005E+000  0.6549478658798761E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9774176473314783E+000  0.6566598416100608E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9775382385009034E+000  0.6583998271317221E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9776605620657964E+000  0.6601687958421220E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9777846779523053E+000  0.6619677926063231E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9779106494590505E+000  0.6637979260535478E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9780385435186413E+000  0.6656603827963826E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9781684309859142E+000  0.6675564566423158E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9783003869573110E+000  0.6694875532674565E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9784344911257432E+000  0.6714551527285424E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9785708281741203E+000  0.6734607885378642E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9786398626632854E+000  0.6744783679582530E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9787094896357852E+000  0.6755060401636471E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9788505686276584E+000  0.6775924555092406E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9789941690071092E+000  0.6797218687637253E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9790669494939799E+000  0.6808033404010687E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9791404019713312E+000  0.6818963316116539E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9792145413179396E+000  0.6830011180745870E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9792893829363608E+000  0.6841179825472910E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9794412352548710E+000  0.6863890738416604E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9795960955341625E+000  0.6887120559634501E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9797541085602647E+000  0.6910894999667515E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9798747818150900E+000  0.6929099738787036E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9799973862871866E+000  0.6947638245570344E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9802274197019779E+000  0.6982536029720890E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9803559152612482E+000  0.7002096374246336E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9805086663839977E+000  0.7025412460905022E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9805973814916791E+000  0.7038985932179598E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9806871715555545E+000  0.7052747665941936E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9807780674772261E+000  0.7066702959668079E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9809165545667220E+000  0.7088010702873987E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9810577179831839E+000  0.7109787049159468E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9811533753437959E+000  0.7124576633305546E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9812503156807901E+000  0.7139592549570705E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9813733568293486E+000  0.7158692493027387E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9814985502228765E+000  0.7178173852330694E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9815747369944533E+000  0.7190052484197096E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9816517509766275E+000  0.7202077686064677E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9817557592298529E+000  0.7218345689612643E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9818613281800160E+000  0.7234890530642748E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9819685132318112E+000  0.7251722661211709E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9820773729424925E+000  0.7268853253855182E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9821879692544865E+000  0.7286294031320455E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9823287560134512E+000  0.7308549741841475E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9824435054930047E+000  0.7326734083800052E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9825602196128593E+000  0.7345270659268464E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9826640189130925E+000  0.7361790702549630E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9827694398402214E+000  0.7378602306405171E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9828919829392352E+000  0.7398187134488633E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9830168170395668E+000  0.7418185948211810E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9831120074656330E+000  0.7433468541619762E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9832085887463531E+000  0.7449003529393381E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9833066085783422E+000  0.7464799904500887E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9834061172265881E+000  0.7480867272402745E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9834733099228341E+000  0.7491734490538381E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9835412042704224E+000  0.7502729793516830E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9836791645678160E+000  0.7525117328221544E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9838201444344217E+000  0.7548058165632710E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9838918161314687E+000  0.7559745616965881E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9839643021638713E+000  0.7571582722728799E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9840746044975442E+000  0.7589627646871306E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9841868639605529E+000  0.7608032872018682E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9843011618704965E+000  0.7626814104063762E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9844175849157145E+000  0.7645988287610494E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9844964270763427E+000  0.7658998397733824E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9845762837633252E+000  0.7672196757711591E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9846571853111121E+000  0.7685589239168617E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9847391634924954E+000  0.7699182087648977E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9848558044579883E+000  0.7718561259111884E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9849747179094142E+000  0.7738366029811117E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9850350597426080E+000  0.7748434702815090E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9850960091766964E+000  0.7758617663343130E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9851752880993965E+000  0.7771882235862167E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9852556261286627E+000  0.7785346055346917E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9853097895873466E+000  0.7794435720904906E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9853644484169847E+000  0.7803618601526931E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9854752929563865E+000  0.7822272081832409E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9855503571591533E+000  0.7834928343801696E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9856263869418368E+000  0.7847767498636546E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9857131101720792E+000  0.7862437329308399E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9858011345614885E+000  0.7877354595619960E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9858905051855281E+000  0.7892528339361339E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9859812695575367E+000  0.7907968055881018E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9860425784493709E+000  0.7918413916167631E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9861045445641579E+000  0.7928985406282851E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9861882160310432E+000  0.7943281533530843E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9862731245468350E+000  0.7957814376607706E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9864468179422504E+000  0.7987623406191633E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9865356986589391E+000  0.8002918758991560E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9867177638210317E+000  0.8034338738360575E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9867934492281678E+000  0.8047435731884857E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9868701732572845E+000  0.8060734048845958E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9870268654408095E+000  0.8087961599424632E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9870914245629390E+000  0.8099206799858840E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9871567480728470E+000  0.8110601045061754E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9872038872438496E+000  0.8118833229086977E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9872514347163435E+000  0.8127144972326174E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9873283797063623E+000  0.8140613230262963E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9874064247716912E+000  0.8154296555414360E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9874856058374230E+000  0.8168202816004201E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9875659606607813E+000  0.8182340288404870E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9876475289586633E+000  0.8196717561488408E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9877303525465392E+000  0.8211343559664530E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9877722490344856E+000  0.8218752714752235E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9878570389256361E+000  0.8233768643432835E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9879868066429185E+000  0.8256804343071432E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9880751169735622E+000  0.8272518221622533E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9881423322765925E+000  0.8284498879144987E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9882104164394316E+000  0.8296652563040971E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9882678353324035E+000  0.8306916822078845E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9883258905017465E+000  0.8317308449774295E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9883845978197066E+000  0.8327830927293857E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9884439737687678E+000  0.8338487863561663E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9885080643647552E+000  0.8350007676507131E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9885729568421630E+000  0.8361689508442673E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9886221660805888E+000  0.8370560233848202E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9886718489371878E+000  0.8379527044786965E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9887726757938352E+000  0.8397757447109424E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9888755240812558E+000  0.8416399036899955E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9889277351598775E+000  0.8425880027110481E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9889804865233175E+000  0.8435471010358685E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9890337906642810E+000  0.8445174704331901E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9890876605225631E+000  0.8454994085711471E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9891787368963435E+000  0.8471625546471247E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9892714873068686E+000  0.8488603468757578E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9893469396139655E+000  0.8502446305152552E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9894235451164134E+000  0.8516529619936015E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9894622927375796E+000  0.8523664092828997E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9895407026864559E+000  0.8538123804721251E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9896404859957345E+000  0.8556569290249876E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9897013347710968E+000  0.8567843010214242E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9897836494158304E+000  0.8583125741552988E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9898673622236392E+000  0.8598706715227873E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9899310961867011E+000  0.8610595764708142E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9899956696580827E+000  0.8622665126327702E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9900611070233096E+000  0.8634920689111109E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9901274337275489E+000  0.8647368818052689E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9902059743479749E+000  0.8662144108809144E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9902858059044854E+000  0.8677202139278418E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9903904184388682E+000  0.8696997266049635E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9904973473275368E+000  0.8717308305732374E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9905517153464188E+000  0.8727667105193869E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9906067052714124E+000  0.8738166821211452E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9906499149790591E+000  0.8746433474698584E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9906935176235118E+000  0.8754790100413607E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9907946978294319E+000  0.8774240718277649E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9908590407926908E+000  0.8786654513638707E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9909242635130739E+000  0.8799274815272628E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9909770923565374E+000  0.8809524772186121E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9910305143916222E+000  0.8819915940901768E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9910709786752991E+000  0.8827804737141054E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9911117907328343E+000  0.8835777511333600E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9911944838121728E+000  0.8851983222033970E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9912786459312134E+000  0.8868550784981006E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9913643324068461E+000  0.8885499233616955E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9914516015739263E+000  0.8902848927178505E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9915106902700807E+000  0.8914648998809562E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9915705287447751E+000  0.8926643909251201E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9916007352037290E+000  0.8932716706237559E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9916311365892816E+000  0.8938841026165865E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9916925348012343E+000  0.8951248325819488E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9917547445043465E+000  0.8963874476086872E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9918177878496620E+000  0.8976728618322650E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9918816878361190E+000  0.8989820198863007E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9919464683516171E+000  0.9003159208858654E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9920121542127291E+000  0.9016756484604075E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9920453444278644E+000  0.9023655506363610E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9920787707135493E+000  0.9030623335341762E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9921463456106469E+000  0.9044771185575330E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9922149062755978E+000  0.9059211956559532E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9922844816883974E+000  0.9073957985683707E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9923551020212316E+000  0.9089022106088230E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9924087714991836E+000  0.9100537046049413E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9924630601209146E+000  0.9112244444716966E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9925179820827855E+000  0.9124150509435666E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9925735520465855E+000  0.9136261904972470E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9926392231744501E+000  0.9150660177624964E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9927058219862499E+000  0.9165355698837668E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9927928554913186E+000  0.9184699372105412E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9928815253761878E+000  0.9204566044194971E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9929315156737422E+000  0.9215836602380195E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9929820420394947E+000  0.9227278851335918E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9930126199733990E+000  0.9234228237033282E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9930847520790641E+000  0.9250693748023631E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9931264725420083E+000  0.9260260893264477E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9932110454643175E+000  0.9279741008980709E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9932971773629625E+000  0.9299684030848651E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9933518303708149E+000  0.9312385413112736E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9934071364830583E+000  0.9325270706679030E+003  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
